dataset,q_id,method,transformation_type,original_query,variation,valid,follow_category
antique,1495234,summarization_with_t5-base_from_description_to_title,naturality,how do you use  incognito  in a sentence,incognito sentence,True,True
antique,1512776,summarization_with_t5-base_from_description_to_title,naturality,why can t i post to a finance message board,finance message board,False,True
antique,1514356,summarization_with_t5-base_from_description_to_title,naturality,why am i so sleepy even though i had a goodnights sleep,why am i so sleepy,True,True
antique,1536937,summarization_with_t5-base_from_description_to_title,naturality,why is there chinese chartacters but then you can spell them out in english i e    wei  ni how ma  vs the,chinese chartacters,True,True
antique,1582044,summarization_with_t5-base_from_description_to_title,naturality,how do tarot cards work,tarot cards,True,True
antique,1583099,summarization_with_t5-base_from_description_to_title,naturality,why u s is trying 2 help israel  so what about palastene israel has more weapons than palastene,israel u s,True,True
antique,1607303,summarization_with_t5-base_from_description_to_title,naturality,how does a single parent with four teenagers get rich,single parent with four teenagers,False,True
antique,1607924,summarization_with_t5-base_from_description_to_title,naturality,how does the earth go,earth goes,True,True
antique,1639607,summarization_with_t5-base_from_description_to_title,naturality,what is a diruetic,diruetic,True,True
antique,1647624,summarization_with_t5-base_from_description_to_title,naturality,why do american s say eggsit,eggsit,True,True
antique,1708787,summarization_with_t5-base_from_description_to_title,naturality,how to loose wait without exercise,wait without exercise,False,True
antique,1727343,summarization_with_t5-base_from_description_to_title,naturality,why do people have two nostrils,nostrils,True,True
antique,1727879,summarization_with_t5-base_from_description_to_title,naturality,why is organic all natural food  more expensive,organic food cost,True,True
antique,17665,summarization_with_t5-base_from_description_to_title,naturality,how do i get rid of a bird s nest   my kichen window,bird nests,False,True
antique,1881436,summarization_with_t5-base_from_description_to_title,naturality,how do motorcycle remains upright and stable by gyroscopic forces in detail    pls,gyroscopic forces on,True,True
antique,189364,summarization_with_t5-base_from_description_to_title,naturality,how can i become a better ballet dancer,ballet dancer,False,True
antique,1907320,summarization_with_t5-base_from_description_to_title,naturality,how do i get college money,college money,True,True
antique,1907847,summarization_with_t5-base_from_description_to_title,naturality,what sounds like a clap,clap,False,False
antique,1933929,summarization_with_t5-base_from_description_to_title,naturality,why do dog go bathroom on the funiture,dog bathroom funiture,True,True
antique,196651,summarization_with_t5-base_from_description_to_title,naturality,what is the difference between customer and consumer,difference between customer and consumer,True,True
antique,1970273,summarization_with_t5-base_from_description_to_title,naturality,why do hot molecules move faster than cold molecules,hot molecules move faster than cold molecules,True,False
antique,1978816,summarization_with_t5-base_from_description_to_title,naturality,if god talked to moses why didn t god explain to moses about evolution  why all the day 5 day 6 lies,moses evolution,True,True
antique,2008456,summarization_with_t5-base_from_description_to_title,naturality,what can i do when my ignition key won t turn,ignition key not turning,True,True
antique,2035638,summarization_with_t5-base_from_description_to_title,naturality,why can t u wear white shoes on labour day,labour day white shoes,True,True
antique,2041828,summarization_with_t5-base_from_description_to_title,naturality,what does the bible mean by calling pride a deadly sin,pride in bible,True,True
antique,2048278,summarization_with_t5-base_from_description_to_title,naturality,what is the ph of a 0 4 m solution of ch3coona,ch3coona,False,True
antique,2094435,summarization_with_t5-base_from_description_to_title,naturality,what is involved in an artists  portfolio,artists portfolio,True,True
antique,2112535,summarization_with_t5-base_from_description_to_title,naturality,how come my moma doesent know what  30 4 is,moma doesent know what 30,False,False
antique,2113006,summarization_with_t5-base_from_description_to_title,naturality,when you go to buy a watch  why do all the watches clocks set to show 10 10,watch 10 10,True,True
antique,212427,summarization_with_t5-base_from_description_to_title,naturality,why do criminals practice crime,criminals crime,True,True
antique,2137263,summarization_with_t5-base_from_description_to_title,naturality,what is an  encronologist,encronologist,True,True
antique,2147417,summarization_with_t5-base_from_description_to_title,naturality,why doesn t glue stick to the inside of the bottle,glue inside bottle,True,True
antique,2155390,summarization_with_t5-base_from_description_to_title,naturality,can i feed my red eared slider steak,slider steak,False,True
antique,2169746,summarization_with_t5-base_from_description_to_title,naturality,how can i get rid of a boil  on vaginal labia and underarm pits,vaginal labia,False,True
antique,2175167,summarization_with_t5-base_from_description_to_title,naturality,what is your definition of pornography,pornography,True,True
antique,220575,summarization_with_t5-base_from_description_to_title,naturality,how do you use lube,lube,True,True
antique,2235825,summarization_with_t5-base_from_description_to_title,naturality,why do i fall asleep after i eat and how can i prevent that,why do i fall asleep after,True,True
antique,2306533,summarization_with_t5-base_from_description_to_title,naturality,how can i get water out of my ear,ear water,True,True
antique,2357505,summarization_with_t5-base_from_description_to_title,naturality,why do some people refer to the irs as uncle sam,irs uncle s,True,True
antique,2418824,summarization_with_t5-base_from_description_to_title,naturality,why do space shuttles move when the rockets are fired but not when water is ejected,shuttles move when rockets are,True,True
antique,2421078,summarization_with_t5-base_from_description_to_title,naturality,why is my chihuahua  male  so hateful,chihuahu,False,True
antique,242701,summarization_with_t5-base_from_description_to_title,naturality,why does taco bell always make me nauseas,taco bell nausea,True,True
antique,2439070,summarization_with_t5-base_from_description_to_title,naturality,why we get irritate,irritate,True,True
antique,2466898,summarization_with_t5-base_from_description_to_title,naturality,how do i install led s into my car,led s in car,True,True
antique,2492366,summarization_with_t5-base_from_description_to_title,naturality,what is so bad about the seal hunt,seal hunt,True,True
antique,2500918,summarization_with_t5-base_from_description_to_title,naturality,how do you cure poison oak and poison ivy,poison oak ivy,True,True
antique,2522067,summarization_with_t5-base_from_description_to_title,naturality,why are liberals incapable of identifying and confronting evil,evil liberals,False,False
antique,2534994,summarization_with_t5-base_from_description_to_title,naturality,what is the meaning of my first name andrei,andrei,True,True
antique,2543919,summarization_with_t5-base_from_description_to_title,naturality,what is the easiest way to make chocolate mousse,chocolate mousse,True,True
antique,2546730,summarization_with_t5-base_from_description_to_title,naturality,what quality of which is inherently contained in the question why,what quality of which is inherently,False,False
antique,2550445,summarization_with_t5-base_from_description_to_title,naturality,why do teens today find it amusing to tear one another apart,teens tear one another apart,True,True
antique,2571912,summarization_with_t5-base_from_description_to_title,naturality,if a coin is tossed twice  what is the probability of getting heads both times,coin tossed twice,False,False
antique,2573745,summarization_with_t5-base_from_description_to_title,naturality,how did african american women get the right to vote,african american women vote,True,True
antique,2573803,summarization_with_t5-base_from_description_to_title,naturality,how do you get rid of sweat stains on clothes,sweat stains,True,True
antique,2587810,summarization_with_t5-base_from_description_to_title,naturality,what happens to bile salts when gallbladder has been removed,gallbladder removal,False,True
antique,2613648,summarization_with_t5-base_from_description_to_title,naturality,how can i strengthen my eyes,i strengthen my eyes,False,False
antique,2620488,summarization_with_t5-base_from_description_to_title,naturality,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,egg compartment in fridge,True,True
antique,2630860,summarization_with_t5-base_from_description_to_title,naturality,why is god  male,god male,True,True
antique,2632334,summarization_with_t5-base_from_description_to_title,naturality,on the most fundamental level  why is killing other humans bad,killing other humans,True,True
antique,263783,summarization_with_t5-base_from_description_to_title,naturality,what affects did watergate have on the presidency,watergate presidency,True,True
antique,2677193,summarization_with_t5-base_from_description_to_title,naturality,what does the phrase  take no prisoners  mean,take no prisoners,True,True
antique,2678484,summarization_with_t5-base_from_description_to_title,naturality,what is the mean of bibliography,bibliography,True,True
antique,2678635,summarization_with_t5-base_from_description_to_title,naturality,why do husky s have coloful eyes then other dogs,husky eyes,True,True
antique,2689609,summarization_with_t5-base_from_description_to_title,naturality,why do people ignore global issues,global issues,False,True
antique,2700836,summarization_with_t5-base_from_description_to_title,naturality,how do you wire an 800 watt inverter,800 watt inverter,False,True
antique,2704,summarization_with_t5-base_from_description_to_title,naturality,why does it seem that no matter how hard you try,why is it that no matter how,True,True
antique,2735795,summarization_with_t5-base_from_description_to_title,naturality,how to decrease weight 100kg to 70kg,how to decrease weight 100kg to,True,True
antique,2764765,summarization_with_t5-base_from_description_to_title,naturality,how to study 17 18 hrs a day give me practical tips,17 18 hrs a day,False,False
antique,2776069,summarization_with_t5-base_from_description_to_title,naturality,what is taj mahal,taj mahal,True,True
antique,278043,summarization_with_t5-base_from_description_to_title,naturality,how is splitting a laser beam dangerous,laser beam splitting,True,True
antique,2858043,summarization_with_t5-base_from_description_to_title,naturality,how do you stop bad feelings toward the people,bad feelings towards the people,False,True
antique,2891885,summarization_with_t5-base_from_description_to_title,naturality,why does everone want a horse,everone s horse,False,False
antique,2897078,summarization_with_t5-base_from_description_to_title,naturality,how to get rid of stript throat,stript throat,True,True
antique,2901754,summarization_with_t5-base_from_description_to_title,naturality,how are fico scores calculated,fico scores,True,True
antique,2910592,summarization_with_t5-base_from_description_to_title,naturality,how do i get rid of pink eye quick at home,pink eye,True,True
antique,2942624,summarization_with_t5-base_from_description_to_title,naturality,why do random strangers keep asking me what ethnicity i am,ethnicity,False,False
antique,2961191,summarization_with_t5-base_from_description_to_title,naturality,what is ogopogo,ogopogo,True,True
antique,3083719,summarization_with_t5-base_from_description_to_title,naturality,how do you safely wean a person off risperidal,risperidal we,True,False
antique,3104841,summarization_with_t5-base_from_description_to_title,naturality,how do you take care of hamster gigy pig,hamster pig,False,False
antique,3118286,summarization_with_t5-base_from_description_to_title,naturality,how to reduce crime and violence,crime and violence,False,True
antique,3124162,summarization_with_t5-base_from_description_to_title,naturality,how can i get rid of a sinus infection without medication,sinus infection,False,True
antique,3152714,summarization_with_t5-base_from_description_to_title,naturality,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,i m a black,False,False
antique,3159749,summarization_with_t5-base_from_description_to_title,naturality,what is the difference between organic and inorganic eggs,organic eggs inorganic eggs,True,True
antique,3172166,summarization_with_t5-base_from_description_to_title,naturality,does any one know how to find out about an insurance claim,insurance claim,True,True
antique,317469,summarization_with_t5-base_from_description_to_title,naturality,how can i get rid off my pimples white black heads  and oiliness of my face,pimples and oily face,True,True
antique,3178012,summarization_with_t5-base_from_description_to_title,naturality,why do we find bricks in toilets,toilet bricks,True,True
antique,3211282,summarization_with_t5-base_from_description_to_title,naturality,i dont have any friands on yahoo how do i get some,yahoo friands,False,False
antique,3272207,summarization_with_t5-base_from_description_to_title,naturality,how to make pineapple upsidedown cake germain chocolate cake,pineapple upsidedown cake germain,True,True
antique,3280274,summarization_with_t5-base_from_description_to_title,naturality,what is a schnitzel,schnitzel,True,True
antique,332662,summarization_with_t5-base_from_description_to_title,naturality,what is sosiology,sosiology,True,True
antique,3374970,summarization_with_t5-base_from_description_to_title,naturality,what is the correct form  i wear glasses or i am wearing glasses and why,i wear glasses,False,False
antique,3382182,summarization_with_t5-base_from_description_to_title,naturality,is more difficult to train a male versus a female,male versus female training,True,True
antique,3407617,summarization_with_t5-base_from_description_to_title,naturality,why is prostitution wrong,prostitution,True,True
antique,344029,summarization_with_t5-base_from_description_to_title,naturality,what does bmr stand for when you are talking about health and what is bmr,bmr,True,True
antique,3470651,summarization_with_t5-base_from_description_to_title,naturality,how do i get rid of static shock electricity,static shock electricity,True,True
antique,348777,summarization_with_t5-base_from_description_to_title,naturality,why would a child s psychologist recommend hospitalization to develop social skills,a child s psychologist,False,False
antique,3495304,summarization_with_t5-base_from_description_to_title,naturality,how can i find a diabetic freind,diabetic freind,True,True
antique,3507499,summarization_with_t5-base_from_description_to_title,naturality,tell me the difference between revenge and vengeance,revenge vengeance,True,True
antique,3556937,summarization_with_t5-base_from_description_to_title,naturality,how is lava made,lava,True,True
antique,358253,summarization_with_t5-base_from_description_to_title,naturality,why do wiccans believe that they have magical powers when they don t ever produce any magic,wiccan magic,True,True
antique,3608433,summarization_with_t5-base_from_description_to_title,naturality,how fast is the chicago transit authority train,chicago transit authority train,False,True
antique,3617468,summarization_with_t5-base_from_description_to_title,naturality,how do yooh laugh,yooh laughs,True,True
antique,3626847,summarization_with_t5-base_from_description_to_title,naturality,what can  check engine  light signify in my 94 plymoth voyager,94 plymoth,False,True
antique,363519,summarization_with_t5-base_from_description_to_title,naturality,how do you install a oil breather on a 1994 ford tempo,ford tempo oil breather,False,True
antique,3635284,summarization_with_t5-base_from_description_to_title,naturality,what is the procedure for getting a paternity test,paternity test,True,True
antique,3651236,summarization_with_t5-base_from_description_to_title,naturality,what does the  21 mean,21,True,True
antique,3652886,summarization_with_t5-base_from_description_to_title,naturality,why isn t there a tool to suck up phlegm in your throat,phlegm s,False,False
antique,3690922,summarization_with_t5-base_from_description_to_title,naturality,how do u end a bad rep,bad rep,True,True
antique,3731489,summarization_with_t5-base_from_description_to_title,naturality,bulldog is aware of whats happening and trying to stop it  already at vet just waiting for blood work  ears fi,bulldogs vet blood work,True,True
antique,3738877,summarization_with_t5-base_from_description_to_title,naturality,if i had a bad breath what should i do,if i had a,False,False
antique,3752394,summarization_with_t5-base_from_description_to_title,naturality,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,radical islam protests,True,True
antique,3814583,summarization_with_t5-base_from_description_to_title,naturality,why do only republicans defend martha stewart,martha stewart,False,True
antique,3824106,summarization_with_t5-base_from_description_to_title,naturality,what happens when a young girl  young boy meet alone,girl   boy meet alone,True,True
antique,3841762,summarization_with_t5-base_from_description_to_title,naturality,what is the most important number  and why,most important number,True,True
antique,3884772,summarization_with_t5-base_from_description_to_title,naturality,how about a bumper sticker thats says,bumper sticker,True,True
antique,3885753,summarization_with_t5-base_from_description_to_title,naturality,why are dead cockroaches always found lying on their backs instead of face down,dead cockroaches,True,True
antique,3913653,summarization_with_t5-base_from_description_to_title,naturality,how can sexual desire be overcome,sexual desire overcome,True,True
antique,3958214,summarization_with_t5-base_from_description_to_title,naturality,how is light energy turned into heat energy,how is light energy turned into heat,True,False
antique,3961,summarization_with_t5-base_from_description_to_title,naturality,how to stop rabbit from peeing on the floor,rabbit peeing on floor,True,True
antique,397709,summarization_with_t5-base_from_description_to_title,naturality,how and what court should i take a driver who damaged my liability insurance car,driver who damaged my liability insurance car,False,True
antique,4031702,summarization_with_t5-base_from_description_to_title,naturality,how to spice up our lovemaking,lovemaking,True,True
antique,4032777,summarization_with_t5-base_from_description_to_title,naturality,why do american people put there animals on such a pedestal,animals on pedestal,False,True
antique,4042061,summarization_with_t5-base_from_description_to_title,naturality,why do parakeets bounce up and down,parakeets bounce,True,True
antique,404359,summarization_with_t5-base_from_description_to_title,naturality,why is corruption high in the third world countries,corruption in the third world,True,True
antique,4048305,summarization_with_t5-base_from_description_to_title,naturality,why aren t there ever any guilty bystanders,guilty bystanders,True,True
antique,406082,summarization_with_t5-base_from_description_to_title,naturality,how do people build mussels on there biceps,mussels on bicep,True,True
antique,4069320,summarization_with_t5-base_from_description_to_title,naturality,athiests  how did you find the light,athiests,False,True
antique,4092472,summarization_with_t5-base_from_description_to_title,naturality,what does elucidate mean,elucidate,True,True
antique,4165672,summarization_with_t5-base_from_description_to_title,naturality,how do we get up early in the morning without alarm,how do we get up early in,False,False
antique,4183127,summarization_with_t5-base_from_description_to_title,naturality,why are some americans so prudish when it comes to sex,prudish sex,False,True
antique,4217473,summarization_with_t5-base_from_description_to_title,naturality,how do i remove the nude patch  v1 0 0 1022 from the sims 2 game,nude patch v1 0 0,False,False
antique,4237144,summarization_with_t5-base_from_description_to_title,naturality,why do we say   god bless you  when someone sneezes,sneezes,False,True
antique,4262151,summarization_with_t5-base_from_description_to_title,naturality,how should a pregnant woman deal with morning sickness,pregnant woman morning sickness,True,True
antique,4287367,summarization_with_t5-base_from_description_to_title,naturality,how can ppl tell if they r bipolar,bipolar ppl,True,True
antique,4287894,summarization_with_t5-base_from_description_to_title,naturality,how long is the train ride from italy to finland,train ride from italy to,False,False
antique,4336509,summarization_with_t5-base_from_description_to_title,naturality,what is the purpose of running a fever,a fever,False,True
antique,4387641,summarization_with_t5-base_from_description_to_title,naturality,how do i keep my cat from scratching my leather couch,cat scratching leather couch,True,True
antique,4400543,summarization_with_t5-base_from_description_to_title,naturality,why do some animals always have more than one baby   some animals don t,animals always have more than one baby,True,True
antique,4450252,summarization_with_t5-base_from_description_to_title,naturality,what are the causes of college dropouts,college dropouts,True,True
antique,461995,summarization_with_t5-base_from_description_to_title,naturality,why does my congregation complain about lenght of my  90 minute sermons,lenght of sermons,True,True
antique,489705,summarization_with_t5-base_from_description_to_title,naturality,what are some unwritten rules while using a urinal,urinal rules,True,True
antique,511835,summarization_with_t5-base_from_description_to_title,naturality,how and why did the roman empire fell apart,roman empire fell apart,True,True
antique,514804,summarization_with_t5-base_from_description_to_title,naturality,why isn t there any military bases in the state of mississippi,mississippi military,True,True
antique,544869,summarization_with_t5-base_from_description_to_title,naturality,why is it so easy to be bad,bad habits,False,False
antique,546552,summarization_with_t5-base_from_description_to_title,naturality,if jimmy hoffa is found on the farm  how will it change american culture,jimmy hoffa,True,True
antique,566364,summarization_with_t5-base_from_description_to_title,naturality,what are caskets its so amazing how they are made,caskets,True,True
antique,595342,summarization_with_t5-base_from_description_to_title,naturality,what is there to expect when you turn 17,17 years of age,True,True
antique,643630,summarization_with_t5-base_from_description_to_title,naturality,how do you keep your parents from divorcing,divorcing parents,True,True
antique,66151,summarization_with_t5-base_from_description_to_title,naturality,why does the it seem the u s  has more serial killers than other countries,u s  serial killer,False,False
antique,684633,summarization_with_t5-base_from_description_to_title,naturality,what s the best asian and why,what s the best a,False,False
antique,727663,summarization_with_t5-base_from_description_to_title,naturality,why do pigs wallow in mud,pigs wallow in,False,False
antique,752633,summarization_with_t5-base_from_description_to_title,naturality,how  did you do  when there  was a bomb  while  you were  shopping  in  new york,bombing in new york,False,True
antique,763189,summarization_with_t5-base_from_description_to_title,naturality,why was  wearing the colour green considered a sign of madness,wore the colour green,False,False
antique,772988,summarization_with_t5-base_from_description_to_title,naturality,what is the difference between dressing and stuffing,dressing and stuffing,True,True
antique,844617,summarization_with_t5-base_from_description_to_title,naturality,how are dna and rna similar,dna and r,False,False
antique,884643,summarization_with_t5-base_from_description_to_title,naturality,in the constellation lyra  why are some of the stars labeled with the roman alphabet,lyra stars,False,True
antique,913424,summarization_with_t5-base_from_description_to_title,naturality,why do i black out while i am driving,blackout while driving,True,True
antique,929821,summarization_with_t5-base_from_description_to_title,naturality,why do guys sniff their underwear,underwear sniffing,True,True
antique,937635,summarization_with_t5-base_from_description_to_title,naturality,why do they put braille on a drive through atm,braille drive through atm,True,True
antique,94629,summarization_with_t5-base_from_description_to_title,naturality,why receptors are good drug target,receptors,False,True
antique,961127,summarization_with_t5-base_from_description_to_title,naturality,why do we put up with the heresies of science,science heresies,True,True
antique,963523,summarization_with_t5-base_from_description_to_title,naturality,how to get mythral shards on kingdom hearts 2,kingdom hearts 2 mythral s,False,False
antique,98438,summarization_with_t5-base_from_description_to_title,naturality,where can i find a simplified explanation of how to use commas properly,commas,True,True
antique,986260,summarization_with_t5-base_from_description_to_title,naturality,what is currently the meaning of life,meaning of life,True,True
antique,993601,summarization_with_t5-base_from_description_to_title,naturality,why were black women abused sexually after the abolition of slavery in the us in 1865,black women sexually abused after,False,False
antique,1016750,back_translation_pivot_language_de,paraphrase,how do i erase all the contacts in my lg 6100 verizon phone at once,how can i delete all contacts in my lg 6100 verizon phone at the same time,True,True
antique,103298,back_translation_pivot_language_de,paraphrase,why precisely is foreign food considered ethnic,why is foreign food considered ethnic,True,False
antique,1034050,back_translation_pivot_language_de,paraphrase,why does the earth keep getting hotter and hotter every year,why is the earth getting hoter and hoter every year,True,True
antique,1037897,back_translation_pivot_language_de,paraphrase,why doesn t salt lake city have its own sub category,why does the salt lake city not have its own subcategory,True,True
antique,1051346,back_translation_pivot_language_de,paraphrase,why is it when people cross the street they do not look to see if traffic is coming,why is it when people cross the road  they don t see if traffic comes,True,True
antique,1097878,back_translation_pivot_language_de,paraphrase,how to become smart,how can you become intelligent,True,True
antique,1107012,back_translation_pivot_language_de,paraphrase,what does north by north west mean,what is north to northwest,True,True
antique,1158088,back_translation_pivot_language_de,paraphrase,why my neighbor s dog doesn t bark,why didn t my neighbor s dog breathe,False,False
antique,11706,back_translation_pivot_language_de,paraphrase,why not legalize  and tax prostitution,why not legalize and tax prostitution,True,True
antique,1184520,back_translation_pivot_language_de,paraphrase,why be an  a theist,why be a  a theist,True,False
antique,1188438,back_translation_pivot_language_de,paraphrase,why is there a fence runiing on the sides of the freeway in the middle of the desert up and over rough terrain,why there is a hole that flows on the sides of the free road in the middle of the desert and over the grey area,False,False
antique,1191621,back_translation_pivot_language_de,paraphrase,how can some one so negative go to hevan  if there is one,how can such a negative go to havana  if there is one,False,False
antique,1211877,back_translation_pivot_language_de,paraphrase,how does playing pool deal with science,how does pool play with science,False,False
antique,1246269,back_translation_pivot_language_de,paraphrase,how does a pardon work,how does a forgiveness work,False,True
antique,1251077,back_translation_pivot_language_de,paraphrase,what is the term  take hight road  mean,what does the term  high road  mean,False,False
antique,126182,back_translation_pivot_language_de,paraphrase,how can i find out if i have a warrant without paying a fee,how can i find out if i have a guarantee without paying a fee,False,False
antique,1289770,back_translation_pivot_language_de,paraphrase,what is the definition of answer,what is the definition of the answer,True,True
antique,1295284,back_translation_pivot_language_de,paraphrase,how can we solve a problem,how to solve a problem,True,True
antique,1321784,back_translation_pivot_language_de,paraphrase,how do blackberry s recognize that they are in their holster,how do blackberry know they re in their holster,True,True
antique,1341602,back_translation_pivot_language_de,paraphrase,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some common reasons for my cat s eye to be water and drink clean fluid,True,True
antique,1423289,back_translation_pivot_language_de,paraphrase,why does my nextel turn off by itself,why does my successor disappear,False,False
antique,1440810,back_translation_pivot_language_de,paraphrase,what is the difference between hotmail and hotmale,what is the difference between hotmail and hotmail,False,False
antique,1443637,back_translation_pivot_language_de,paraphrase,how do you find info about a house s history that isn t  historical,how do you find information about the history of a house that is not  historical,True,True
antique,1450678,back_translation_pivot_language_de,paraphrase,why is my wang so enormous,why is my money so huge,False,False
antique,1458676,back_translation_pivot_language_de,paraphrase,why do criminals go back to the scene of the crime,why do criminals go back to the scene of crime,True,False
antique,1467322,back_translation_pivot_language_de,paraphrase,why do i keep coming on here asking stupid questions that dont really matter pray tell,why do i continue to come here and ask stupid questions that don t really mean to pray,True,True
antique,1471877,back_translation_pivot_language_de,paraphrase,why metals prices are getting all time high,why are metal prices increasing,True,True
antique,1485589,back_translation_pivot_language_de,paraphrase,how sun rises,how does the sun rise,True,True
antique,1512776,back_translation_pivot_language_de,paraphrase,why can t i post to a finance message board,why can t i post to a financial news board,False,True
antique,1514356,back_translation_pivot_language_de,paraphrase,why am i so sleepy even though i had a goodnights sleep,why am i so sleeping even if i had a good night sleeping,False,False
antique,1536937,back_translation_pivot_language_de,paraphrase,why is there chinese chartacters but then you can spell them out in english i e    wei  ni how ma  vs the,why there is a chinese map  but then you can split it in english  i e    wei  ni how ma  vs,False,False
antique,1583099,back_translation_pivot_language_de,paraphrase,why u s is trying 2 help israel  so what about palastene israel has more weapons than palastene,why is the us 2 trying to help israel  so what over the palaces israel has more weapons than the palaces,False,False
antique,1607303,back_translation_pivot_language_de,paraphrase,how does a single parent with four teenagers get rich,how can a single parent with four teenagers become rich,True,True
antique,1607924,back_translation_pivot_language_de,paraphrase,how does the earth go,how is the earth,True,True
antique,1639607,back_translation_pivot_language_de,paraphrase,what is a diruetic,what is a dyreetic,False,False
antique,1647624,back_translation_pivot_language_de,paraphrase,why do american s say eggsit,why do americans say eggs,False,False
antique,1708787,back_translation_pivot_language_de,paraphrase,how to loose wait without exercise,how to wait without exercise,False,False
antique,1727879,back_translation_pivot_language_de,paraphrase,why is organic all natural food  more expensive,why is organic all natural foods more expensive,True,True
antique,17665,back_translation_pivot_language_de,paraphrase,how do i get rid of a bird s nest   my kichen window,how can i get rid of the nose of a bird   my kichen window,False,False
antique,1881436,back_translation_pivot_language_de,paraphrase,how do motorcycle remains upright and stable by gyroscopic forces in detail    pls,how does the motorcycle remain rich and stable through gyroscopic forces,False,False
antique,1907320,back_translation_pivot_language_de,paraphrase,how do i get college money,how can i get college money,True,True
antique,1933929,back_translation_pivot_language_de,paraphrase,why do dog go bathroom on the funiture,why do dogs go to the bathroom,False,False
antique,1970273,back_translation_pivot_language_de,paraphrase,why do hot molecules move faster than cold molecules,why hot molecules move faster than cold molecules,True,False
antique,1978816,back_translation_pivot_language_de,paraphrase,if god talked to moses why didn t god explain to moses about evolution  why all the day 5 day 6 lies,if god talked to moses  why did god not explain to moses about evolution  why is the whole day 5 days 6 lies,True,True
antique,2008456,back_translation_pivot_language_de,paraphrase,what can i do when my ignition key won t turn,what can i do if my burning key doesn t turn,False,False
antique,2035638,back_translation_pivot_language_de,paraphrase,why can t u wear white shoes on labour day,why not wear white shoes on the day of work,False,False
antique,2041828,back_translation_pivot_language_de,paraphrase,what does the bible mean by calling pride a deadly sin,what does the bible mean when one calls pride a deadly sin,True,True
antique,2094435,back_translation_pivot_language_de,paraphrase,what is involved in an artists  portfolio,what is involved in the portfolio of an artist,True,True
antique,2112535,back_translation_pivot_language_de,paraphrase,how come my moma doesent know what  30 4 is,how does my mom come when i know what 30 4 is,False,False
antique,2113006,back_translation_pivot_language_de,paraphrase,when you go to buy a watch  why do all the watches clocks set to show 10 10,if you buy a clock  why all clocks show 10 10,True,True
antique,212427,back_translation_pivot_language_de,paraphrase,why do criminals practice crime,why do criminals do crime,True,True
antique,2147417,back_translation_pivot_language_de,paraphrase,why doesn t glue stick to the inside of the bottle,why not climb on the inside of the bottle,False,False
antique,2155390,back_translation_pivot_language_de,paraphrase,can i feed my red eared slider steak,can i feed my red egg slider steak,False,False
antique,2169746,back_translation_pivot_language_de,paraphrase,how can i get rid of a boil  on vaginal labia and underarm pits,how can i get rid of a bone  on the vaginal leaf and underlying bones,False,False
antique,2235825,back_translation_pivot_language_de,paraphrase,why do i fall asleep after i eat and how can i prevent that,why do i sleep after eating and how can i prevent it,True,True
antique,2306533,back_translation_pivot_language_de,paraphrase,how can i get water out of my ear,how can i get water from my ear,True,True
antique,2357505,back_translation_pivot_language_de,paraphrase,why do some people refer to the irs as uncle sam,why do some people call the irs uncle sam,True,True
antique,2418824,back_translation_pivot_language_de,paraphrase,why do space shuttles move when the rockets are fired but not when water is ejected,why are the spacecraft moving when the missiles are shot  but not when water is shot,False,False
antique,2421078,back_translation_pivot_language_de,paraphrase,why is my chihuahua  male  so hateful,why is my chihuahua  man  so hateful,True,True
antique,242701,back_translation_pivot_language_de,paraphrase,why does taco bell always make me nauseas,why does taco bell get tired,False,False
antique,2439070,back_translation_pivot_language_de,paraphrase,why we get irritate,why are we irritated,True,True
antique,2466898,back_translation_pivot_language_de,paraphrase,how do i install led s into my car,how can i install led s in my car,True,True
antique,2492366,back_translation_pivot_language_de,paraphrase,what is so bad about the seal hunt,what s so bad about seafood,False,False
antique,2500918,back_translation_pivot_language_de,paraphrase,how do you cure poison oak and poison ivy,how to heal gift oak and gift ivy,False,False
antique,2522067,back_translation_pivot_language_de,paraphrase,why are liberals incapable of identifying and confronting evil,why are the liberals unable to identify and confront evil,True,True
antique,2534994,back_translation_pivot_language_de,paraphrase,what is the meaning of my first name andrei,what does my first name andrei mean,True,True
antique,2543919,back_translation_pivot_language_de,paraphrase,what is the easiest way to make chocolate mousse,what is the easiest way to make chocolate mouse,False,False
antique,2546730,back_translation_pivot_language_de,paraphrase,what quality of which is inherently contained in the question why,what quality is included in the question why,False,False
antique,2550445,back_translation_pivot_language_de,paraphrase,why do teens today find it amusing to tear one another apart,why do young people enjoy crying each other,False,False
antique,2571912,back_translation_pivot_language_de,paraphrase,if a coin is tossed twice  what is the probability of getting heads both times,if a coin is killed twice  what is the probability that you get the head twice,False,False
antique,2573745,back_translation_pivot_language_de,paraphrase,how did african american women get the right to vote,how did african americans get the right to vote,False,True
antique,2573803,back_translation_pivot_language_de,paraphrase,how do you get rid of sweat stains on clothes,how to get rid of sweating on clothes,True,True
antique,2587810,back_translation_pivot_language_de,paraphrase,what happens to bile salts when gallbladder has been removed,what happens to gel stones when the gall bladder is removed,False,False
